zip,cust_id,place_name,county,city,state,region
48847,90091.0,Ithaca,Gratiot,Ithaca,MI,Midwest
14602,90092.0,Rochester,Monroe,Rochester,NY,Northeast
41838,90093.0,Millstone,Letcher,Millstone,KY,South
33602,90094.0,Tampa,Hillsborough,Tampa,FL,South
24515,90095.0,Lynchburg,Lynchburg (city),Lynchburg,VA,South
63001,90096.0,Allenton,St. Louis,Allenton,MO,Midwest
38874,90097.0,Toccopola,Lafayette,Toccopola,MS,South
68654,90098.0,Polk,Polk,Polk,NE,Midwest
78347,41490.0,Chapman Ranch,Nueces,Chapman Ranch,TX,South
83260,90099.0,Ovid,Ovid,Ovid,ID,West
81242,90100.0,Poncha Springs,Chaffee,Poncha Springs,CO,West
47380,90101.0,Ridgeville,Randolph,Ridgeville,IN,Midwest
58760,90102.0,Maxbass,Bottineau,Maxbass,ND,Midwest
60181,90103.0,Villa Park,DuPage,Villa Park,IL,Midwest
26384,90104.0,Linn,Gilmer,Linn,WV,South
54848,90105.0,Ladysmith,Rusk,Ladysmith,WI,Midwest
24256,90106.0,Haysi,Dickenson,Haysi,VA,South
5758,90107.0,Mount Holly,Rutland,Mount Holly,VT,Northeast
67054,90108.0,Greensburg,Kiowa,Greensburg,KS,Midwest
74340,90109.0,Disney,Mayes,Disney,OK,South
2060,90110.0,North Scituate,Plymouth,North Scituate,MA,Northeast
85255,90111.0,Scottsdale,Maricopa,Scottsdale,AZ,West
25150,90112.0,Ovapa,Clay,Ovapa,WV,South
28758,5575.0,Mountain Home,Henderson,Mountain Home,NC,South
46032,90113.0,Carmel,Hamilton,Carmel,IN,Midwest
62280,90114.0,Rockwood,Randolph,Rockwood,IL,Midwest
13316,90115.0,Camden,Oneida,Camden,NY,Northeast
21723,90116.0,Cooksville,Howard,Cooksville,MD,South
30310,90117.0,Atlanta,Fulton,Atlanta,GA,South
10260,90118.0,New York City,New York,New York City,NY,Northeast
1841,90119.0,Lawrence,Essex,Lawrence,MA,Northeast
16851,90120.0,Lemont,Centre,Lemont,PA,Northeast
16350,90121.0,Sugar Grove,Warren,Sugar Grove,PA,Northeast
48214,90122.0,Detroit,Wayne,Detroit,MI,Midwest
10107,90123.0,New York City,New York,New York City,NY,Northeast
89451,90124.0,Incline Village,Washoe,Incline Village,NV,West
14770,90125.0,Portville,Cattaraugus,Portville,NY,Northeast
33542,90126.0,Zephyrhills,Zephyrhills,Zephyrhills,FL,South
7845,90127.0,Ironia,Morris,Ironia,NJ,Northeast
49650,90128.0,Lake Ann,Benzie,Lake Ann,MI,Midwest
60112,90129.0,Cortland,DeKalb,Cortland,IL,Midwest
30568,90130.0,Rabun Gap,Rabun,Rabun Gap,GA,South
98015,90131.0,Bellevue,King,Bellevue,WA,West
31323,90132.0,Riceboro,Liberty,Riceboro,GA,South
27830,90133.0,Fremont,Wayne,Fremont,NC,South
32898,90134.0,Orlando,Orange,Orlando,FL,South
8526,90135.0,Imlaystown,Monmouth,Imlaystown,NJ,Northeast
84123,90136.0,Salt Lake City,Salt Lake,Salt Lake City,UT,West
93657,90137.0,Sanger,Fresno,Sanger,CA,West
58854,90138.0,Watford City,McKenzie,Watford City,ND,Midwest
81329,90139.0,Marvel,La Plata,Marvel,CO,West
98133,90140.0,Seattle,King,Seattle,WA,West
73093,90141.0,Washington,McClain,Washington,OK,South
56243,90142.0,Grove City,Meeker,Grove City,MN,Midwest
68858,47893.0,Miller,Buffalo,Miller,NE,Midwest
7068,90143.0,Roseland,Essex,Roseland,NJ,Northeast
71060,90144.0,Mooringsport,Caddo,Mooringsport,LA,South
13322,90145.0,Clayville,Oneida,Clayville,NY,Northeast
94245,90146.0,Sacramento,Sacramento,Sacramento,CA,West
68726,90147.0,Clearwater,Antelope,Clearwater,NE,Midwest
42261,90148.0,Morgantown,Butler,Morgantown,KY,South
60398,90149.0,Franklin Park,Franklin Park,Franklin Park,IL,Midwest
60136,90150.0,Gilberts,Kane,Gilberts,IL,Midwest
98178,46195.0,Seattle,King,Seattle,WA,West
7106,90151.0,Newark,Essex,Newark,NJ,Northeast
62078,90152.0,Patterson,Greene,Patterson,IL,Midwest
19936,90153.0,Cheswold,Kent,Cheswold,DE,South
79166,90154.0,Amarillo,Potter,Amarillo,TX,South
43115,49753.0,Clarksburg,Ross,Clarksburg,OH,Midwest
58436,90155.0,Ellendale,Dickey,Ellendale,ND,Midwest
20749,90156.0,Fort Washington,Prince George's,Fort Washington,MD,South
75757,15895.0,Bullard,Smith,Bullard,TX,South
90853,90157.0,Long Beach,Los Angeles,Long Beach,CA,West
98402,90158.0,Tacoma,Pierce,Tacoma,WA,West
12952,90159.0,Lyon Mountain,Clinton,Lyon Mountain,NY,Northeast
15784,90160.0,Worthville,Jefferson,Worthville,PA,Northeast
19608,90161.0,Reading,Berks,Reading,PA,Northeast
77014,90162.0,Houston,Harris,Houston,TX,South
54542,90163.0,Long Lake,Florence,Long Lake,WI,Midwest
77331,90164.0,Coldspring,San Jacinto,Coldspring,TX,South
60652,90165.0,Chicago,Cook,Chicago,IL,Midwest
21523,90166.0,Bloomington,Garrett,Bloomington,MD,South
23937,90167.0,Drakes Branch,Charlotte,Drakes Branch,VA,South
72219,90168.0,Little Rock,Pulaski,Little Rock,AR,South
15562,90169.0,Springs,Somerset,Springs,PA,Northeast
37955,90170.0,Knoxville,Knoxville,Knoxville,TN,South
58337,90171.0,Hamberg,Wells,Hamberg,ND,Midwest
76010,90172.0,Arlington,Tarrant,Arlington,TX,South
79406,90173.0,Lubbock,Lubbock,Lubbock,TX,South
77210,90174.0,Houston,Harris,Houston,TX,South
44490,90175.0,Washingtonville,Columbiana,Washingtonville,OH,Midwest
98862,90176.0,Winthrop,Okanogan,Winthrop,WA,West
10916,90177.0,Campbell Hall,Orange,Campbell Hall,NY,Northeast
14861,90178.0,Lowman,Chemung,Lowman,NY,Northeast
30314,48943.0,Atlanta,Fulton,Atlanta,GA,South
75008,90179.0,Carrollton,Denton,Carrollton,TX,South
64865,90180.0,Seneca,Newton,Seneca,MO,Midwest
50658,90181.0,Nashua,Chickasaw,Nashua,IA,Midwest
31197,90182.0,Atlanta,Fulton,Atlanta,GA,South
78610,90183.0,Buda,Hays,Buda,TX,South
40208,90184.0,Louisville,Jefferson,Louisville,KY,South
6092,90185.0,West Simsbury,Hartford,West Simsbury,CT,Northeast
53176,90186.0,Springfield,Walworth,Springfield,WI,Midwest
12027,90187.0,Burnt Hills,Saratoga,Burnt Hills,NY,Northeast
1546,90188.0,Shrewsbury,Worcester,Shrewsbury,MA,Northeast
74641,90189.0,Kaw City,Kay,Kaw City,OK,South
28303,90190.0,Fayetteville,Cumberland,Fayetteville,NC,South
34450,90191.0,Inverness,Citrus,Inverness,FL,South
51444,90192.0,Halbur,Carroll,Halbur,IA,Midwest
8069,90193.0,Penns Grove,Salem,Penns Grove,NJ,Northeast
19931,90194.0,Bethel,Sussex,Bethel,DE,South
57555,90195.0,Mission,Todd,Mission,SD,Midwest
30634,90196.0,Dewy Rose,Elbert,Dewy Rose,GA,South
55751,90197.0,Iron,St. Louis,Iron,MN,Midwest
22650,90198.0,Rileyville,Page,Rileyville,VA,South
11381,90199.0,Flushing,Queens,Flushing,NY,Northeast
89005,90200.0,Boulder City,Clark,Boulder City,NV,West
18912,90201.0,Buckingham,Bucks,Buckingham,PA,Northeast
54408,90202.0,Aniwa,Marathon,Aniwa,WI,Midwest
49664,90203.0,Maple City,Leelanau,Maple City,MI,Midwest
72207,90204.0,Little Rock,Pulaski,Little Rock,AR,South
54463,90205.0,Pelican Lake,Oneida,Pelican Lake,WI,Midwest
33960,90206.0,Venus,Highlands,Venus,FL,South
95241,90207.0,Lodi,San Joaquin,Lodi,CA,West
33930,90208.0,Felda,Hendry,Felda,FL,South
44198,35037.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
60915,90209.0,Bradley,Kankakee,Bradley,IL,Midwest
20776,90210.0,Harwood,Anne Arundel,Harwood,MD,South
33647,45933.0,Tampa,Hillsborough,Tampa,FL,South
20397,90211.0,Washington,Washington,Washington,DC,South
84724,56980.0,Elsinore,Sevier,Elsinore,UT,West
81131,29180.0,Crestone,Saguache,Crestone,CO,West
24129,90212.0,New River,Pulaski,New River,VA,South
33715,90213.0,Saint Petersburg,Pinellas,Saint Petersburg,FL,South
88252,20804.0,Jal,Lea,Jal,NM,West
20130,90214.0,Paris,Fauquier,Paris,VA,South
45802,90215.0,Lima,Allen,Lima,OH,Midwest
65784,90216.0,Zanoni,Ozark,Zanoni,MO,Midwest
7446,90217.0,Ramsey,Bergen,Ramsey,NJ,Northeast
72414,90218.0,Black Oak,Craighead,Black Oak,AR,South
28394,90219.0,Vass,Moore,Vass,NC,South
28136,90220.0,Polkville,Cleveland,Polkville,NC,South
38673,90221.0,Taylor,Lafayette,Taylor,MS,South
54128,90222.0,Gresham,Shawano,Gresham,WI,Midwest
34432,90223.0,Dunnellon,Marion,Dunnellon,FL,South
76013,90224.0,Arlington,Tarrant,Arlington,TX,South
22551,90225.0,Spotsylvania,Spotsylvania,Spotsylvania,VA,South
52066,90226.0,North Buena Vista,Clayton,North Buena Vista,IA,Midwest
65662,90227.0,Grovespring,Wright,Grovespring,MO,Midwest
28626,90228.0,Fleetwood,Ashe,Fleetwood,NC,South
59858,90229.0,Philipsburg,Granite,Philipsburg,MT,West
84723,90230.0,Circleville,Piute,Circleville,UT,West
49275,90231.0,Ridgeway,Lenawee,Ridgeway,MI,Midwest
6457,90232.0,Middletown,Middlesex,Middletown,CT,Northeast
98406,90233.0,Tacoma,Pierce,Tacoma,WA,West
97434,90234.0,Dorena,Lane,Dorena,OR,West
31786,90235.0,Shellman,Randolph,Shellman,GA,South
63013,90236.0,Beaufort,Franklin,Beaufort,MO,Midwest
92539,90237.0,Anza,Riverside,Anza,CA,West
50609,90238.0,Beaman,Grundy,Beaman,IA,Midwest
81610,90239.0,Dinosaur,Moffat,Dinosaur,CO,West
89121,90240.0,Las Vegas,Clark,Las Vegas,NV,West
29613,90241.0,Greenville,Greenville,Greenville,SC,South
45263,90242.0,Cincinnati,Hamilton,Cincinnati,OH,Midwest
11408,90243.0,Jamaica,Jamaica,Jamaica,NY,Northeast
78472,90244.0,Corpus Christi,Nueces,Corpus Christi,TX,South
22214,90245.0,Arlington,Arlington,Arlington,VA,South
94616,90246.0,Oakland,Oakland,Oakland,CA,West
28240,90247.0,Charlotte,Mecklenburg,Charlotte,NC,South
69345,90248.0,Harrisburg,Banner,Harrisburg,NE,Midwest
4574,90249.0,Washington,Knox,Washington,ME,Northeast
39500,90250.0,Gulfport,Gulfport,Gulfport,MS,South
89004,90251.0,Blue Diamond,Clark,Blue Diamond,NV,West
17353,90252.0,Orrtanna,Adams,Orrtanna,PA,Northeast
37867,90253.0,Shawanee,Claiborne,Shawanee,TN,South
49947,90254.0,Marenisco,Gogebic,Marenisco,MI,Midwest
66413,90255.0,Burlingame,Osage,Burlingame,KS,Midwest
93250,90256.0,Mc Farland,Kern,Mc Farland,CA,West
14602,90257.0,Rochester,Monroe,Rochester,NY,Northeast
22730,90258.0,Oakpark,Madison,Oakpark,VA,South
62252,90259.0,Huey,Clinton,Huey,IL,Midwest
11447,90260.0,Jamaica,Jamaica,Jamaica,NY,Northeast
35449,90261.0,Coaling,Tuscaloosa,Coaling,AL,South
63151,90262.0,Saint Louis,St. Louis,Saint Louis,MO,Midwest
1253,90263.0,Otis,Berkshire,Otis,MA,Northeast
93545,90264.0,Lone Pine,Inyo,Lone Pine,CA,West
45317,90265.0,Conover,Miami,Conover,OH,Midwest
29543,90266.0,Fork,Dillon,Fork,SC,South
26234,90267.0,Rock Cave,Upshur,Rock Cave,WV,South
2258,90268.0,Newton,Middlesex,Newton,MA,Northeast
4854,90269.0,Owls Head,Knox,Owls Head,ME,Northeast
75228,90270.0,Dallas,Dallas,Dallas,TX,South
14755,90271.0,Little Valley,Cattaraugus,Little Valley,NY,Northeast
15477,90272.0,Roscoe,Washington,Roscoe,PA,Northeast
95632,90273.0,Galt,Sacramento,Galt,CA,West
5471,90274.0,Montgomery Center,Franklin,Montgomery Center,VT,Northeast
59315,90275.0,Bloomfield,Dawson,Bloomfield,MT,West
33728,90276.0,Saint Petersburg,Pinellas,Saint Petersburg,FL,South
32438,90277.0,Fountain,Bay,Fountain,FL,South
76078,43372.0,Rhome,Wise,Rhome,TX,South
28052,90278.0,Gastonia,Gaston,Gastonia,NC,South
95687,90279.0,Vacaville,Solano,Vacaville,CA,West
94601,90280.0,Oakland,Alameda,Oakland,CA,West
49525,90281.0,Grand Rapids,Kent,Grand Rapids,MI,Midwest
86029,90282.0,Sun Valley,Navajo,Sun Valley,AZ,West
61750,90283.0,Lane,De Witt,Lane,IL,Midwest
47265,90284.0,North Vernon,Jennings,North Vernon,IN,Midwest
15089,90285.0,West Newton,Westmoreland,West Newton,PA,Northeast
53263,90286.0,Milwaukee,Milwaukee,Milwaukee,WI,Midwest
39643,90287.0,Kokomo,Marion,Kokomo,MS,South
74063,90288.0,Sand Springs,Tulsa,Sand Springs,OK,South
4937,90289.0,Fairfield,Somerset,Fairfield,ME,Northeast
21814,90290.0,Bivalve,Wicomico,Bivalve,MD,South
25076,90291.0,Ethel,Logan,Ethel,WV,South
95070,90292.0,Saratoga,Santa Clara,Saratoga,CA,West
43984,90293.0,New Rumley,Harrison,New Rumley,OH,Midwest
6061,90294.0,Pine Meadow,Litchfield,Pine Meadow,CT,Northeast
50665,90295.0,Parkersburg,Butler,Parkersburg,IA,Midwest
72721,90296.0,Combs,Madison,Combs,AR,South
75344,90297.0,Dallas,Dallas,Dallas,TX,South
30340,90298.0,Atlanta,DeKalb,Atlanta,GA,South
70580,90299.0,Reddell,Evangeline,Reddell,LA,South
46405,90300.0,Lake Station,Lake,Lake Station,IN,Midwest
56592,90301.0,Winger,Polk,Winger,MN,Midwest
53151,90302.0,New Berlin,Waukesha,New Berlin,WI,Midwest
75021,34746.0,Denison,Grayson,Denison,TX,South
40472,2745.0,Ravenna,Estill,Ravenna,KY,South
33811,90303.0,Lakeland,Polk,Lakeland,FL,South
79010,90304.0,Boys Ranch,Oldham,Boys Ranch,TX,South
25206,90305.0,Van,Boone,Van,WV,South
13679,90306.0,Redwood,Jefferson,Redwood,NY,Northeast
29104,90307.0,Mayesville,Sumter,Mayesville,SC,South
26306,90308.0,Clarksburg,Harrison,Clarksburg,WV,South
72921,90309.0,Alma,Crawford,Alma,AR,South
56304,90310.0,Saint Cloud,Stearns,Saint Cloud,MN,Midwest
66045,90311.0,Lawrence,Douglas,Lawrence,KS,Midwest
46157,90312.0,Monrovia,Morgan,Monrovia,IN,Midwest
38568,90313.0,Hilham,Overton,Hilham,TN,South
76439,90314.0,Dennis,Parker,Dennis,TX,South
95064,90315.0,Santa Cruz,Santa Cruz,Santa Cruz,CA,West
43023,90316.0,Granville,Licking,Granville,OH,Midwest
65728,90317.0,Ponce De Leon,Stone,Ponce De Leon,MO,Midwest
78368,90318.0,Mathis,San Patricio,Mathis,TX,South
14414,14465.0,Avon,Livingston,Avon,NY,Northeast
68464,90319.0,Western,Saline,Western,NE,Midwest
34477,90320.0,Ocala,Marion,Ocala,FL,South
38486,90321.0,Westpoint,Lawrence,Westpoint,TN,South
98603,90322.0,Ariel,Cowlitz,Ariel,WA,West
85015,90323.0,Phoenix,Maricopa,Phoenix,AZ,West
65104,90324.0,Jefferson City,Cole,Jefferson City,MO,Midwest
52326,90325.0,Quasqueton,Buchanan,Quasqueton,IA,Midwest
89021,90326.0,Logandale,Clark,Logandale,NV,West
55393,90327.0,Maple Plain,Wright,Maple Plain,MN,Midwest
14526,90328.0,Penfield,Monroe,Penfield,NY,Northeast
38621,90329.0,Crenshaw,Panola,Crenshaw,MS,South
35814,90330.0,Huntsville,Madison,Huntsville,AL,South
22303,90331.0,Alexandria,Fairfax,Alexandria,VA,South
61545,90332.0,Lowpoint,Woodford,Lowpoint,IL,Midwest
46733,90333.0,Decatur,Adams,Decatur,IN,Midwest
47001,90334.0,Aurora,Dearborn,Aurora,IN,Midwest
41847,90335.0,Redfox,Knott,Redfox,KY,South
43150,90336.0,Rushville,Fairfield,Rushville,OH,Midwest
54022,90337.0,River Falls,Pierce,River Falls,WI,Midwest
55616,90338.0,Two Harbors,Lake,Two Harbors,MN,Midwest
14304,90339.0,Niagara Falls,Niagara,Niagara Falls,NY,Northeast
97410,90340.0,Azalea,Douglas,Azalea,OR,West
62415,90341.0,Birds,Lawrence,Birds,IL,Midwest
24175,90342.0,Troutville,Botetourt,Troutville,VA,South
42642,90343.0,Russell Springs,Russell,Russell Springs,KY,South
95492,90344.0,Windsor,Sonoma,Windsor,CA,West
83303,35087.0,Twin Falls,Twin Falls,Twin Falls,ID,West
4049,90345.0,Limington,York,Limington,ME,Northeast
28388,90346.0,Southern Pines,Moore,Southern Pines,NC,South
73664,90347.0,Sentinel,Washita,Sentinel,OK,South
33140,90348.0,Miami Beach,Miami-Dade,Miami Beach,FL,South
22973,90349.0,Stanardsville,Greene,Stanardsville,VA,South
76906,90350.0,San Angelo,Tom Green,San Angelo,TX,South
72421,90351.0,Cash,Craighead,Cash,AR,South
32577,90352.0,Molino,Escambia,Molino,FL,South
97504,90353.0,Medford,Jackson,Medford,OR,West
14560,90354.0,Springwater,Livingston,Springwater,NY,Northeast
29169,90355.0,West Columbia,Lexington,West Columbia,SC,South
37849,90356.0,Powell,Knox,Powell,TN,South
32667,90357.0,Micanopy,Alachua,Micanopy,FL,South
80444,90358.0,Georgetown,Clear Creek,Georgetown,CO,West
50174,90359.0,Murray,Clarke,Murray,IA,Midwest
23076,90360.0,Hudgins,Mathews,Hudgins,VA,South
53153,90361.0,North Prairie,Waukesha,North Prairie,WI,Midwest
75062,90362.0,Irving,Dallas,Irving,TX,South
82732,90363.0,Wright,Campbell,Wright,WY,West
75284,90364.0,Dallas,Dallas,Dallas,TX,South
16820,90365.0,Aaronsburg,Centre,Aaronsburg,PA,Northeast
1961,90366.0,Peabody,Essex,Peabody,MA,Northeast
92264,90367.0,Palm Springs,Riverside,Palm Springs,CA,West
28351,90368.0,Laurel Hill,Scotland,Laurel Hill,NC,South
90503,90369.0,Torrance,Los Angeles,Torrance,CA,West
87034,90370.0,Pueblo Of Acoma,Valencia,Pueblo Of Acoma,NM,West
59468,90371.0,Power,Teton,Power,MT,West
18414,90372.0,Dalton,Lackawanna,Dalton,PA,Northeast
79837,90373.0,Dell City,Hudspeth,Dell City,TX,South
97302,90374.0,Salem,Marion,Salem,OR,West
11730,90375.0,East Islip,Suffolk,East Islip,NY,Northeast
17744,90376.0,Linden,Lycoming,Linden,PA,Northeast
21404,90377.0,Annapolis,Anne Arundel,Annapolis,MD,South
13134,90378.0,Peterboro,Madison,Peterboro,NY,Northeast
71326,90379.0,Clayton,Concordia,Clayton,LA,South
22504,90380.0,Laneview,Essex,Laneview,VA,South
50670,90381.0,Shell Rock,Butler,Shell Rock,IA,Midwest
36860,90382.0,Hurtsboro,Russell,Hurtsboro,AL,South
20742,90383.0,College Park,Prince George's,College Park,MD,South
50465,90384.0,Rake,Winnebago,Rake,IA,Midwest
57017,90385.0,Colman,Moody,Colman,SD,Midwest
12938,90386.0,North Lawrence,North Lawrence,North Lawrence,NY,Northeast
2331,29777.0,Duxbury,Plymouth,Duxbury,MA,Northeast
35553,90387.0,Double Springs,Winston,Double Springs,AL,South
54926,90388.0,Big Falls,Waupaca,Big Falls,WI,Midwest
39363,90389.0,Stonewall,Clarke,Stonewall,MS,South
85925,90390.0,Eagar,Apache,Eagar,AZ,West
37745,90391.0,Greeneville,Greene,Greeneville,TN,South
4361,90392.0,Weeks Mills,Weeks Mills,Weeks Mills,ME,Northeast
24841,90393.0,Havaco,McDowell,Havaco,WV,South
50638,90394.0,Grundy Center,Grundy,Grundy Center,IA,Midwest
34479,45517.0,Ocala,Marion,Ocala,FL,South
14276,15189.0,Buffalo,Erie,Buffalo,NY,Northeast
62862,90395.0,Mill Shoals,White,Mill Shoals,IL,Midwest
87582,90396.0,Velarde,Rio Arriba,Velarde,NM,West
58503,90397.0,Bismarck,Burleigh,Bismarck,ND,Midwest
15746,90398.0,Hillsdale,Indiana,Hillsdale,PA,Northeast
78746,90399.0,Austin,Travis,Austin,TX,South
83533,44453.0,Greencreek,Idaho,Greencreek,ID,West
33015,90400.0,Hialeah,Miami-Dade,Hialeah,FL,South
29410,90401.0,Charleston,Berkeley,Charleston,SC,South
4858,90402.0,South Thomaston,Knox,South Thomaston,ME,Northeast
75010,90403.0,Carrollton,Denton,Carrollton,TX,South
79945,90404.0,El Paso,El Paso,El Paso,TX,South
30075,90405.0,Roswell,Fulton,Roswell,GA,South
78125,90406.0,Mineral,Bee,Mineral,TX,South
62897,90407.0,Whittington,Franklin,Whittington,IL,Midwest
11440,90408.0,Jamaica,Jamaica,Jamaica,NY,Northeast
90733,90409.0,San Pedro,Los Angeles,San Pedro,CA,West
29410,90410.0,Charleston,Berkeley,Charleston,SC,South
84637,90411.0,Kanosh,Millard,Kanosh,UT,West
6850,90412.0,Norwalk,Fairfield,Norwalk,CT,Northeast
60697,90413.0,Chicago,Cook,Chicago,IL,Midwest
53709,90414.0,Madison,Dane,Madison,WI,Midwest
6114,90415.0,Hartford,Hartford,Hartford,CT,Northeast
95119,90416.0,San Jose,Santa Clara,San Jose,CA,West
21651,59819.0,Millington,Kent,Millington,MD,South
25430,90417.0,Kearneysville,Jefferson,Kearneysville,WV,South
93704,90418.0,Fresno,Fresno,Fresno,CA,West
12417,90419.0,Connelly,Ulster,Connelly,NY,Northeast
23149,90420.0,Saluda,Middlesex,Saluda,VA,South
74015,90421.0,Catoosa,Rogers,Catoosa,OK,South
56748,2651.0,Plummer,Red Lake,Plummer,MN,Midwest
91501,90422.0,Burbank,Los Angeles,Burbank,CA,West
47804,90423.0,Terre Haute,Vigo,Terre Haute,IN,Midwest
68103,90424.0,Omaha,Douglas,Omaha,NE,Midwest
77060,90425.0,Houston,Harris,Houston,TX,South
14522,90426.0,Palmyra,Wayne,Palmyra,NY,Northeast
92701,90427.0,Santa Ana,Orange,Santa Ana,CA,West
34734,90428.0,Gotha,Orange,Gotha,FL,South
70818,90429.0,Baton Rouge,East Baton Rouge,Baton Rouge,LA,South
6337,90430.0,Glasgo,New London,Glasgo,CT,Northeast
75144,90431.0,Kerens,Navarro,Kerens,TX,South
78548,90432.0,Grulla,Starr,Grulla,TX,South
79360,90433.0,Seminole,Gaines,Seminole,TX,South
67749,90434.0,Oberlin,Decatur,Oberlin,KS,Midwest
34954,90435.0,Fort Pierce,St. Lucie,Fort Pierce,FL,South
70115,90436.0,New Orleans,Orleans,New Orleans,LA,South
4289,90437.0,West Paris,Oxford,West Paris,ME,Northeast
32763,90438.0,Orange City,Volusia,Orange City,FL,South
24562,90439.0,Howardsville,Albemarle,Howardsville,VA,South
95062,90440.0,Santa Cruz,Santa Cruz,Santa Cruz,CA,West
52003,90441.0,Dubuque,Dubuque,Dubuque,IA,Midwest
43222,90442.0,Columbus,Franklin,Columbus,OH,Midwest
23885,90443.0,Sutherland,Dinwiddie,Sutherland,VA,South
60162,90444.0,Hillside,Cook,Hillside,IL,Midwest
75687,90445.0,Price,Rusk,Price,TX,South
75446,90446.0,Honey Grove,Fannin,Honey Grove,TX,South
38720,90447.0,Alligator,Bolivar,Alligator,MS,South
15134,90448.0,Mc Keesport,Allegheny,Mc Keesport,PA,Northeast
45162,90449.0,Pleasant Plain,Warren,Pleasant Plain,OH,Midwest
35130,90450.0,Quinton,Walker,Quinton,AL,South
7746,90451.0,Marlboro,Monmouth,Marlboro,NJ,Northeast
12140,90452.0,Poestenkill,Rensselaer,Poestenkill,NY,Northeast
29726,57848.0,Mc Connells,York,Mc Connells,SC,South
49253,90453.0,Manitou Beach,Lenawee,Manitou Beach,MI,Midwest
42039,90454.0,Fancy Farm,Graves,Fancy Farm,KY,South
76841,90455.0,Fort Mc Kavett,Menard,Fort Mc Kavett,TX,South
38730,90456.0,Boyle,Bolivar,Boyle,MS,South
14716,90457.0,Brocton,Chautauqua,Brocton,NY,Northeast
48073,90458.0,Royal Oak,Oakland,Royal Oak,MI,Midwest
39501,90459.0,Gulfport,Harrison,Gulfport,MS,South
18201,90460.0,Hazleton,Luzerne,Hazleton,PA,Northeast
72381,90461.0,Tomato,Mississippi,Tomato,AR,South
30665,90462.0,Siloam,Greene,Siloam,GA,South
95974,90463.0,Richvale,Butte,Richvale,CA,West
75336,90464.0,Dallas,Dallas,Dallas,TX,South
29116,42762.0,Orangeburg,Orangeburg,Orangeburg,SC,South
7806,90465.0,Picatinny Arsenal,Morris,Picatinny Arsenal,NJ,Northeast
85605,90466.0,Bowie,Cochise,Bowie,AZ,West
75389,90467.0,Dallas,Dallas,Dallas,TX,South
84120,90468.0,Salt Lake City,Salt Lake,Salt Lake City,UT,West
3103,90469.0,Manchester,Hillsborough,Manchester,NH,Northeast
44422,90470.0,Greenford,Mahoning,Greenford,OH,Midwest
41560,90471.0,Robinson Creek,Pike,Robinson Creek,KY,South
30358,90472.0,Atlanta,Fulton,Atlanta,GA,South
78112,90473.0,Elmendorf,Bexar,Elmendorf,TX,South
52101,90474.0,Decorah,Winneshiek,Decorah,IA,Midwest
68860,90475.0,Oconto,Custer,Oconto,NE,Midwest
23909,90476.0,Farmville,Prince Edward,Farmville,VA,South
85061,90477.0,Phoenix,Maricopa,Phoenix,AZ,West
88045,90478.0,Lordsburg,Hidalgo,Lordsburg,NM,West
69029,90479.0,Farnam,Dawson,Farnam,NE,Midwest
1531,90480.0,New Braintree,Worcester,New Braintree,MA,Northeast
89009,90481.0,Henderson,Clark,Henderson,NV,West
49248,90482.0,Jasper,Lenawee,Jasper,MI,Midwest
72430,90483.0,Greenway,Clay,Greenway,AR,South
28605,90484.0,Blowing Rock,Watauga,Blowing Rock,NC,South
78938,90485.0,Ellinger,Fayette,Ellinger,TX,South
62622,90486.0,Bluff Springs,Cass,Bluff Springs,IL,Midwest
36457,90487.0,Megargel,Monroe,Megargel,AL,South
